IMMR_code,Disease,live_17-49,live_50-69,live_70+,live_NA,live_Total,year
136,Arterial embolism and thrombosis (I74),25,32,14,2,73,2007
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",433,667,324,64,1488,2007
125,Essential hypertension (I10),16118,37361,25098,1122,79699,2008
126,Hypertensive heart disease (I11),1629,3308,3881,424,9242,2008
127,Other hypertensive diseases (I12-I15),892,1788,2000,110,4790,2008
128,"Acute myocardial infarction (I21,I22)",3528,9152,4661,131,17472,2008
129,"Other ischaemic heart disease  (I20,I23-I25)",12889,32334,17763,587,63573,2008
130,Pulmonary embolism (I26),70,142,81,13,306,2008
131,Cor pulmonale (I27.9),124,427,337,31,919,2008
132,Heart failure (I50),1873,5762,4983,223,12841,2008
134,Cerebroavascular disease (I60-I69),3283,12319,10816,375,26793,2008
135,Atherosclerosis (I70),29,58,32,2,121,2008
136,Arterial embolism and thrombosis (I74),24,26,9,5,64,2008
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",395,708,313,54,1470,2008
125,Essential hypertension (I10),19247,40392,25766,394,85799,2009
126,Hypertensive heart disease (I11),1698,4107,2055,83,7943,2009
127,Other hypertensive diseases (I12-I15),949,1573,1005,47,3574,2009
128,"Acute myocardial infarction (I21,I22)",4034,9689,4336,71,18130,2009
129,"Other ischaemic heart disease  (I20,I23-I25)",14860,35266,18812,183,69121,2009
130,Pulmonary embolism (I26),105,240,171,9,525,2009
131,Cor pulmonale (I27.9),185,499,296,2,982,2009
132,Heart failure (I50),1870,5996,5120,34,13020,2009
134,Cerebroavascular disease (I60-I69),3786,13187,11629,110,28712,2009
135,Atherosclerosis (I70),20,54,43,2,119,2009
136,Arterial embolism and thrombosis (I74),28,33,22,0,83,2009
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",526,636,334,1,1497,2009
125,Essential hypertension (I10),17817,42298,27216,273,87604,2010
126,Hypertensive heart disease (I11),1609,3444,1768,35,6856,2010
127,Other hypertensive diseases (I12-I15),925,1456,888,51,3320,2010
